mol_index,smiles,assembly_index,current_pg,current_order,trusted_pg,trusted_order,tolerance,exact_label_match,order_match,order_abs_delta,current_pg_coarse,trusted_pg_coarse,coarse_label_match,coarse_order_match
84641,[H]OC(=O)[C@]1(N([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84972,[H]O[C@@]1(C#N)[C@@]([H])(O[H])C([H])([H])[C@@]1([H])O[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84973,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[H])[C@@]1(C([H])=O)C([H])([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84622,[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84975,[H]O[C@@]1(C([H])=O)[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84619,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84081,[H]OC1([H])C([H])([H])C(=O)N([H])C(=O)C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84713,[H]C([H])([H])[C@]1([H])C([H])([H])[C@](C([H])([H])[H])(C([H])([H])C#N)C1([H])[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
82731,[H]O[C@]1([H])[C@]2([H])C([H])([H])OC([H])([H])OC([H])([H])[C@]12[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
82732,[H]O[C@]1([H])[C@]2([H])OC([H])([H])C([H])([H])C([H])([H])O[C@]12[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84661,[H]O[C@]1(C2([H])C([H])([H])C2([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85190,[H]C(=O)C#C[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
84642,[H]O[C@]1(C(=O)C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95415,[H]C1=C(NC([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[C-]1[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95427,[H]N1C(=O)N(C([H])([H])[H])C([H])([H])C1[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95428,[H]C([H])([H])[NH2+]C1OC(=O)N(C([H])([H])[H])C1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95483,[H]C([H])([H])[NH2+]C1O[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95497,[H]C1=C([H])C2(OC1[NH2+]C([H])([H])[H])C([H])([H])C2([H])[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95342,[H]C(=O)C([NH2+]C([H])([H])[H])OC([H])([H])C([H])=O,5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95368,[H]c1c(NC([H])([H])[H])n(C([H])([H])[H])c(=O)[c-]1[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95372,[H]C1=C(NC([H])([H])[H])OC(=O)C1C([H])([H])[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95545,[H]C([H])([H])[NH2+]C1O[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95546,[H]C([H])([H])[NH2+]C1O[C@]2([H])C([H])([H])[N@H+](C1([H])[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
80376,[H]O[C@@]1([H])[C@@]2([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@]1([H])C2([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95548,[H]O[C@]12C([NH2+]C([H])([H])[H])O[C@]([H])(C1([H])[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95594,[H]c1c(C([H])([H])[H])c(O)c(NC([H])([H])[H])n1[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95595,[H]C([H])([H])[NH2+]C1N(C([H])([H])[H])C(C([H])([H])[H])=NC1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95400,[H]C1=C([H])C([H])([H])C(=O)N([H])C1[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95401,[H]C1=C(NC([H])([H])[H])OC(=O)C([H])([H])[C-]1[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95602,[H]C1=C([H])C([H])([H])C([NH2+]C([H])([H])[H])N([H])C1=O,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95605,[H][C+]1[NH2+]C(C([H])([H])[H])(C([H])([H])[H])C([NH2+]C([H])([H])[H])N1[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95607,[H][C+]1[NH2+]C2(C([NH2+]C([H])([H])[H])N1[H])C([H])([H])C2([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95608,[H]c1c(C#N)c(N([H])C([H])([H])[H])n([H])c1[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95610,[H]C(=O)N1C([H])=C([H])C([H])([H])C1[NH2+]C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95944,[H][C+]([NH2+]C([H])([H])[H])OC(C#N)(C([H])([H])[H])C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95547,[H]C([H])([H])[NH2+]C1O[C@]2([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95321,[H]C#CC([H])([H])/C(=N/C([H])([H])[H])N([H])C([H])=O,7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95323,[H]C(=O)N([H])/C(=N\C([H])([H])[H])C([H])([H])C#N,7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95327,[H]C(=O)N([H])C(=NC([H])([H])[H])N([H])C([H])=O,5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95328,[H]C#CC([H])([H])N([H])/C(C#N)=N/C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95330,[H]C#CC([NH2+]C([H])([H])[H])OC([H])([H])C#C[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95331,[H]C#CC([H])([H])OC(C#N)[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95259,[H]OC(=O)C([H])([H])/N=C(\N([H])C([H])([H])[H])C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95336,[H]C#CC([H])([H])OC([NH2+]C([H])([H])[H])C([H])=O,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95337,[H]C(=O)C([NH2+]C([H])([H])[H])OC([H])([H])C#N,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95338,[H]C(=O)C([H])([H])N([H])/C(C#N)=N/C([H])([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95334,[H]C#CC([H])([H])N([H])/C(=N/C([H])([H])[H])C([H])=O,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95340,[H]C(=O)C([H])([H])OC(C#N)[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95698,[H]C([H])([H])[NH2+]C1N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95737,[H]C([H])([H])[NH2+]C1OC([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95752,[H]C#CC1=C(NC([H])([H])[H])OC([H])([H])[C-]1[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95373,[H]C1=C(NC([H])([H])[H])OC(=O)C1N([H])[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95386,[H][c-]1c(N([H])[H])c(NC([H])([H])[H])n([H])c1=O,7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95387,[H][c-]1c(C([H])([H])[H])c(NC([H])([H])[H])oc1=O,8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95388,[H][c-]1c(N([H])[H])c(NC([H])([H])[H])oc1=O,8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95392,[H]N1C(=O)C([H])([H])[N@@H+](C([H])([H])[H])C1[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95332,[H]C#CC([NH2+]C([H])([H])[H])OC([H])([H])C#N,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95333,[H]C([H])([H])[NH2+]C(C#N)OC([H])([H])C#N,5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95339,[H]C#CC([NH2+]C([H])([H])[H])OC([H])([H])C([H])=O,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95634,[H]C#CC1C([H])=C(NC([H])([H])[H])OC1([H])[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95635,[H]C1=C(C#N)C([H])([H])OC1[NH2+]C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95904,[H]/N=C(/C(=O)N([H])/C([H])=N/C([H])([H])[H])N([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95906,[H][C+]([NH2+]C([H])([H])[H])OC(=O)C(=O)C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
130736,[H]Oc1c([H])c([H])c(N([H])[H])c(F)c1[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
130738,[H]c1c([H])c(N([H])[H])c(F)c([H])c1F,5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
130739,[H]c1c(F)nc(N([H])[H])c(N([H])[H])c1[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
130740,[H]Oc1nc(F)c(N([H])[H])c([H])c1[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
130743,[H]c1nc(N([H])[H])c(F)c([H])c1N([H])[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
130746,[H]c1nc(N([H])[H])nc(F)c1N([H])[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95945,[H]C(=O)C(O[C+]([H])[NH2+]C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95925,[H]C#CC([H])([H])C(=O)N([H])/C([H])=N/C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95862,[H]C(=O)N(C(=O)C([H])([H])[H])/C([H])=N/C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95863,[H]/N=C(\N([H])[H])N(C([H])=O)/C([H])=N/C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95876,[H]/C(=N\C1(C#N)C([H])([H])OC1([H])[H])N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95883,[H][N-]C1N(/C([H])=N/C([H])([H])[H])C([H])=NC1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95899,[H][C+]([NH2+]C([H])([H])[H])OC(=O)C#CC([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95902,[H]/N=C(/N=C(\[H])N([H])C([H])([H])[H])C(=O)O[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95937,[H]/C(=N\C([H])([H])[H])N([H])/C(C#N)=N/C([H])([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95943,[H]C#CC(O[C+]([H])[NH2+]C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95907,[H]/N=C(/C(=O)O[C+]([H])[NH2+]C([H])([H])[H])N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95908,[H][C+]([NH2+]C([H])([H])[H])OC(=O)C(=O)N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95921,[H][C+]([NH2+]C([H])([H])[H])OC(=O)C1([H])C([H])([H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95961,[H]C(=O)/C(=N\C([H])([H])[H])N([H])/C([H])=N/C([H])([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95618,[H]N1C(=O)N(C([H])([H])[H])C([NH2+]C([H])([H])[H])C1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95619,[H][N-]C1OC([H])([H])C([NH2+]C([H])([H])[H])[NH+]1C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95620,[H]C([H])([H])[NH2+]C1N(C([H])([H])[H])C(=O)OC1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95622,[H]N1C([NH2+]C([H])([H])[H])N(C([H])([H])[H])C(=O)C1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95623,[H][N-]C1[NH+](C([H])([H])[H])C([NH2+]C([H])([H])[H])OC1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95596,[H]C#CC1=NC([H])([H])C([NH2+]C([H])([H])[H])N1[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95597,[H]N1C(C#N)=NC([H])([H])C1[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95598,[H]C(=O)C1=NC([H])([H])C([NH2+]C([H])([H])[H])N1[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95641,[H]C([H])([H])NC1=C(C([H])([H])[H])C(C([H])([H])[H])C([H])([H])O1,7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95626,[H]C([H])([H])[NH2+]C1OC([H])([H])C(=O)N1C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95673,[H]C(=O)C1=C([H])C([NH2+]C([H])([H])[H])OC1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95693,[H]C([H])([H])[NH2+]C1OC([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95696,[H]C([H])([H])[NH2+]C1OC([H])([H])C12C([H])([H])OC2([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95611,[H]/N=C(\[H])N1C([H])=NC([H])([H])C1[NH2+]C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95612,[H]C(=O)N1C([H])=NC([H])([H])C1[NH2+]C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95615,[H]C1=C([H])C([H])([H])C(=O)C([NH2+]C([H])([H])[H])N1[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95753,[H][C-]1C(C#N)=C(NC([H])([H])[H])OC1([H])[H],8.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95844,O=C=O.[H]C#C[C+]([H])/[N+]([H])=C(\[H])N([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95855,[H]C(=O)C(=O)N(/C([H])=N/C([H])([H])[H])C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95860,[H]/N=C(\[H])N(C(=O)N([H])[H])/C([H])=N/C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95861,[H]/N=C(/N(C([H])=O)/C([H])=N/C([H])([H])[H])C([H])([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95659,[H]N1C([NH2+]C([H])([H])[H])OC([H])([H])C1[NH2+]C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88673,[H]O[C@]1([H])C([H])([H])[C@]2(C(=O)C([H])([H])C2([H])[H])C1([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88675,[H][N-]C1OC([H])([H])[C@]12C([H])([H])[C@]([H])(O[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88676,[H]O[C@]1([H])C([H])([H])[C@]2(C(=O)OC2([H])[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88902,[H]OC1([H])C([H])([H])C2=C(C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88903,[H]OC1([H])C([H])([H])C2=C(C([H])([H])OC2([H])[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85202,[H]C#CC(=O)[C@]1([H])C([H])([H])[N@H+](C([H])([H])[H])C1([H])[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85203,[H]C([H])([H])[N@H+]1C([H])([H])[C@@]([H])(C(=O)C#N)C1([H])[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85206,[H]/N=C(\C#N)N1C([H])([H])C([H])(O[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85213,[H]C(=O)C(=O)[C@]1([H])C([H])([H])[N@H+](C([H])([H])[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85215,[H]/N=C(\C([H])=O)N1C([H])([H])C([H])(O[H])C1([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95314,[H]C(=O)N([H])/C(=N/C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
89100,[H]C(=O)[C@@]1([H])[C@@]2([H])O[C@]([H])(C([H])([H])[H])O[C@]21[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
89101,[H]O[C@]1([H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])=O)[C@@]2([H])C1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
90686,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]1([H])C([H])([H])[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
90958,[H]O[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
91234,[H]C1([H])C([H])([H])[C@]2([H])O[C@]([H])(C([H])([H])[H])O[C@]2([H])C1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
91235,[H]C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])OC([H])([H])[C@@]2([H])O1,5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
91345,[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
91473,[H]C1=C([H])C([H])([H])N(C([H])([H])[H])C(=O)C1=O,7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
91505,[H]C1=C([H])C([H])([H])N(C([H])([H])[H])C(=O)N1C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95304,[H]OC(=O)C(=N\C([H])([H])[H])/N=C(\[H])N([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92295,[H]OC1([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
89097,[H]C(=O)N1[C@@]2([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]12[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85016,[H]C1([H])C([H])([H])C1([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85029,[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[NH+]1C([H])([H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85031,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C#N,5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
85036,[H]C#CC([H])([H])[C@]1([H])[C@]([H])(C([H])([H])[H])O[C@]1([H])C([H])([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88627,[H]C([H])([H])N1C(=O)C2(C([H])([H])OC2([H])[H])C1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88663,[H][N-]C1OC([H])([H])[C@]12C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88218,[H][C+]1[NH2+]C([H])([H])[C@]2(O1)C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88222,[H]O[C@]1([H])C([H])([H])[C@]2(O[C+]([H])[NH2+]C2([H])[H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88224,[H][C+]1[NH2+][C@]2(C([H])([H])O1)C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88227,[H][C+]1[NH2+][C@]2(C([H])([H])O1)C([H])([H])[N@@H+](C([H])([H])[H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88672,[H]O[C@]1([H])C([H])([H])[C@@]2(OC([H])([H])C2=O)C1([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
94381,[H]O[C@@]1([H])C([H])([H])OC([H])([H])[C@@]([H])(O[H])[C@@]1([H])C([H])([H])[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88912,[H]C1=C2C(=C([H])C2([H])[H])OC1=O.[H]N([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
89075,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88362,[H]O[C@]1([H])C([H])([H])[C@@]2(C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88364,[H]O[C@]1([H])C([H])([H])[C@@]2(OC2(C([H])([H])[H])C([H])([H])[H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88482,[H]C([H])([H])N1C(=O)C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
